query_id,candidate_id,is_true_candidate,score,rank,candidate_count,top1_correct,top5_correct,top10_correct,reciprocal_rank,score_policy
78,CASMI_MOL_1196869,True,0.824896723440059,1,787,True,True,True,1.0,no_sirius_precursor80_fragment20
79,CASMI_MOL_1196870,True,0.785486696887507,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor80_fragment20
80,CASMI_MOL_1196871,True,0.8149742808375408,9,2001,False,False,True,0.1111111111111111,no_sirius_precursor80_fragment20
81,CASMI_MOL_1196872,True,0.790554069795911,36,276,False,False,False,0.027777777777777776,no_sirius_precursor80_fragment20
82,CASMI_MOL_1196873,True,0.8199390353280616,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
83,CASMI_MOL_1196874,True,0.8023653685661452,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
84,CASMI_MOL_1196852,True,0.8125360590072103,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
85,CASMI_MOL_1196834,True,0.7928628707146452,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
86,CASMI_MOL_1196875,True,0.7949900597090624,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
87,CASMI_MOL_1196876,True,0.7940912670184506,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
88,CASMI_MOL_1196877,True,0.7826526114014606,236,2001,False,False,False,0.00423728813559322,no_sirius_precursor80_fragment20
89,CASMI_MOL_1196805,True,0.8263847193728237,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
90,CASMI_MOL_1196878,True,0.7980047590462669,1,1959,True,True,True,1.0,no_sirius_precursor80_fragment20
91,CASMI_MOL_1196847,True,0.8316198541739596,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
92,CASMI_MOL_1196880,True,0.7902897392513751,63,1729,False,False,False,0.015873015873015872,no_sirius_precursor80_fragment20
93,CASMI_MOL_1196881,True,0.7919334492155329,108,2001,False,False,False,0.009259259259259259,no_sirius_precursor80_fragment20
94,CASMI_MOL_1196882,True,0.7905192980160074,1,347,True,True,True,1.0,no_sirius_precursor80_fragment20
95,CASMI_MOL_1196883,True,0.7904606790940452,86,1877,False,False,False,0.011627906976744186,no_sirius_precursor80_fragment20
96,CASMI_MOL_1196884,True,0.79041306061809,16,2001,False,False,False,0.0625,no_sirius_precursor80_fragment20
97,CASMI_MOL_1196885,True,0.8111136923828749,24,2001,False,False,False,0.041666666666666664,no_sirius_precursor80_fragment20
98,CASMI_MOL_1196886,True,0.7678931931687272,1847,2001,False,False,False,0.0005414185165132648,no_sirius_precursor80_fragment20
99,CASMI_MOL_1196887,True,0.7960913280770731,21,2001,False,False,False,0.047619047619047616,no_sirius_precursor80_fragment20
100,CASMI_MOL_1196888,True,0.7934500956868017,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
101,CASMI_MOL_1196890,True,0.8380762233471946,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
102,CASMI_MOL_1196891,True,0.7878292451809645,238,2001,False,False,False,0.004201680672268907,no_sirius_precursor80_fragment20
103,CASMI_MOL_1196892,True,0.8886666207125123,13,678,False,False,False,0.07692307692307693,no_sirius_precursor80_fragment20
104,CASMI_MOL_1196893,True,0.797518837705397,118,2001,False,False,False,0.00847457627118644,no_sirius_precursor80_fragment20
105,CASMI_MOL_1196894,True,0.7860253068876135,4,2001,False,True,True,0.25,no_sirius_precursor80_fragment20
106,CASMI_MOL_1196895,True,0.8077478961887401,21,2001,False,False,False,0.047619047619047616,no_sirius_precursor80_fragment20
107,CASMI_MOL_1196896,True,0.8046256569834359,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
108,CASMI_MOL_1196899,True,0.8253627071239598,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
109,CASMI_MOL_1196900,True,0.7982892599819115,65,2001,False,False,False,0.015384615384615385,no_sirius_precursor80_fragment20
110,CASMI_MOL_1196901,True,0.889642560946501,4,824,False,True,True,0.25,no_sirius_precursor80_fragment20
111,CASMI_MOL_1196902,True,0.7921561938957608,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
112,CASMI_MOL_1196903,True,0.7965460296216331,9,2001,False,False,True,0.1111111111111111,no_sirius_precursor80_fragment20
113,CASMI_MOL_1196905,True,0.7910977707894099,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
114,CASMI_MOL_1196906,True,0.787941957273641,28,689,False,False,False,0.03571428571428571,no_sirius_precursor80_fragment20
115,CASMI_MOL_1196907,True,0.7897056849975774,2,1876,False,True,True,0.5,no_sirius_precursor80_fragment20
116,CASMI_MOL_1196909,True,0.8042300874213918,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
117,CASMI_MOL_1196910,True,0.7928628715669389,72,2001,False,False,False,0.013888888888888888,no_sirius_precursor80_fragment20
118,CASMI_MOL_1196911,True,0.8055146380836385,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
119,CASMI_MOL_1196912,True,0.8231958738220136,54,2001,False,False,False,0.018518518518518517,no_sirius_precursor80_fragment20
120,CASMI_MOL_1196913,True,0.8068026431104262,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
121,CASMI_MOL_1196918,True,0.7941432439778605,3,2001,False,True,True,0.3333333333333333,no_sirius_precursor80_fragment20
122,CASMI_MOL_1196919,True,0.7971391549354316,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor80_fragment20
123,CASMI_MOL_1196920,True,0.796145651806602,17,2001,False,False,False,0.058823529411764705,no_sirius_precursor80_fragment20
124,CASMI_MOL_1196921,True,0.7914017913370737,621,2001,False,False,False,0.001610305958132045,no_sirius_precursor80_fragment20
125,CASMI_MOL_1196922,True,0.8382720675805619,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
126,CASMI_MOL_1196923,True,0.7911140690067191,15,2001,False,False,False,0.06666666666666667,no_sirius_precursor80_fragment20
127,CASMI_MOL_1196924,True,0.7879138651605652,9,1657,False,False,True,0.1111111111111111,no_sirius_precursor80_fragment20
128,CASMI_MOL_1196925,True,0.8013792714227833,6,2001,False,False,True,0.16666666666666666,no_sirius_precursor80_fragment20
129,CASMI_MOL_1196897,True,0.796392605788163,3,2001,False,True,True,0.3333333333333333,no_sirius_precursor80_fragment20
130,CASMI_MOL_1196926,True,0.8119343441673453,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
131,CASMI_MOL_1196928,True,0.7967073108950007,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
132,CASMI_MOL_1196929,True,0.7980256117587271,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
133,CASMI_MOL_1196930,True,0.8079412001190409,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
134,CASMI_MOL_1196932,True,0.8231438677397338,69,2001,False,False,False,0.014492753623188406,no_sirius_precursor80_fragment20
135,CASMI_MOL_1196933,True,0.7876251677931427,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
136,CASMI_MOL_1196934,True,0.793867369212889,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
137,CASMI_MOL_1196935,True,0.7940556843272335,23,2001,False,False,False,0.043478260869565216,no_sirius_precursor80_fragment20
138,CASMI_MOL_1196936,True,0.7924399391027498,18,2001,False,False,False,0.05555555555555555,no_sirius_precursor80_fragment20
139,CASMI_MOL_1196937,True,0.7956869204864425,13,631,False,False,False,0.07692307692307693,no_sirius_precursor80_fragment20
140,CASMI_MOL_1196939,True,0.7925455462230516,4,2001,False,True,True,0.25,no_sirius_precursor80_fragment20
141,CASMI_MOL_1196941,True,0.8367559817294551,61,2001,False,False,False,0.01639344262295082,no_sirius_precursor80_fragment20
142,CASMI_MOL_1196942,True,0.7975046362550731,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
143,CASMI_MOL_1196943,True,0.7927664619873028,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor80_fragment20
144,CASMI_MOL_1196944,True,0.7958881575165293,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
145,CASMI_MOL_1196938,True,0.796096900870414,7,316,False,False,True,0.14285714285714285,no_sirius_precursor80_fragment20
146,CASMI_MOL_1196945,True,0.7909368514633791,200,1277,False,False,False,0.005,no_sirius_precursor80_fragment20
147,CASMI_MOL_1196946,True,0.7957432894473031,8,2001,False,False,True,0.125,no_sirius_precursor80_fragment20
148,CASMI_MOL_1196947,True,0.7910945832526086,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
149,CASMI_MOL_1196948,True,0.7895979079358889,41,2001,False,False,False,0.024390243902439025,no_sirius_precursor80_fragment20
150,CASMI_MOL_1196949,True,0.5672970738824955,159,2001,False,False,False,0.006289308176100629,no_sirius_precursor80_fragment20
151,CASMI_MOL_1196950,True,0.8216901520362972,1,1793,True,True,True,1.0,no_sirius_precursor80_fragment20
152,CASMI_MOL_1196951,True,0.7989480670494097,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
153,CASMI_MOL_1196952,True,0.7983882447277915,58,2001,False,False,False,0.017241379310344827,no_sirius_precursor80_fragment20
154,CASMI_MOL_1196953,True,0.7966006924022564,6,2001,False,False,True,0.16666666666666666,no_sirius_precursor80_fragment20
155,CASMI_MOL_1196954,True,0.7884452017653233,81,2001,False,False,False,0.012345679012345678,no_sirius_precursor80_fragment20
156,CASMI_MOL_1196955,True,0.8001168744586147,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
157,CASMI_MOL_1196956,True,0.8329017551024914,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
158,CASMI_MOL_1196958,True,0.7928353750988829,99,2001,False,False,False,0.010101010101010102,no_sirius_precursor80_fragment20
159,CASMI_MOL_1196914,True,0.8066219227620836,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
160,CASMI_MOL_1196959,True,0.7931440207005513,16,658,False,False,False,0.0625,no_sirius_precursor80_fragment20
161,CASMI_MOL_1196960,True,0.7971773732442942,13,2001,False,False,False,0.07692307692307693,no_sirius_precursor80_fragment20
162,CASMI_MOL_1196961,True,0.7719751319736303,127,529,False,False,False,0.007874015748031496,no_sirius_precursor80_fragment20
163,CASMI_MOL_1196962,True,0.7839108062764618,28,361,False,False,False,0.03571428571428571,no_sirius_precursor80_fragment20
164,CASMI_MOL_1196963,True,0.7979884862251948,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
165,CASMI_MOL_1196937,True,0.7943273226348326,51,631,False,False,False,0.0196078431372549,no_sirius_precursor80_fragment20
166,CASMI_MOL_1196964,True,0.8240995264711019,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
167,CASMI_MOL_1196965,True,0.871794286690647,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
168,CASMI_MOL_1196966,True,0.7924101568911054,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
169,CASMI_MOL_1196967,True,0.7969581115238402,58,2001,False,False,False,0.017241379310344827,no_sirius_precursor80_fragment20
170,CASMI_MOL_1196898,True,0.7982177077622167,3,2001,False,True,True,0.3333333333333333,no_sirius_precursor80_fragment20
171,CASMI_MOL_1196968,True,0.785247820147818,295,1728,False,False,False,0.003389830508474576,no_sirius_precursor80_fragment20
172,CASMI_MOL_1196879,True,0.7968774083906405,1,1959,True,True,True,1.0,no_sirius_precursor80_fragment20
173,CASMI_MOL_1196969,True,0.7957374503049719,224,2001,False,False,False,0.004464285714285714,no_sirius_precursor80_fragment20
174,CASMI_MOL_1196970,True,0.789776162732718,22,388,False,False,False,0.045454545454545456,no_sirius_precursor80_fragment20
175,CASMI_MOL_1196971,True,0.7997695422054002,74,2001,False,False,False,0.013513513513513514,no_sirius_precursor80_fragment20
176,CASMI_MOL_1196972,True,0.790592044460126,168,2001,False,False,False,0.005952380952380952,no_sirius_precursor80_fragment20
177,CASMI_MOL_1196973,True,0.8141651176574892,20,336,False,False,False,0.05,no_sirius_precursor80_fragment20
178,CASMI_MOL_1196974,True,0.6952448658353023,738,2001,False,False,False,0.0013550135501355014,no_sirius_precursor80_fragment20
179,CASMI_MOL_1196975,True,0.8249332229113437,8,2001,False,False,True,0.125,no_sirius_precursor80_fragment20
180,CASMI_MOL_1196976,True,0.7924219357579408,258,2001,False,False,False,0.003875968992248062,no_sirius_precursor80_fragment20
181,CASMI_MOL_1196915,True,0.8144814992339622,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
182,CASMI_MOL_1196977,True,0.7899785132057568,30,826,False,False,False,0.03333333333333333,no_sirius_precursor80_fragment20
183,CASMI_MOL_1196931,True,0.8259470971769252,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
184,CASMI_MOL_1196978,True,0.7947567911540889,6,219,False,False,True,0.16666666666666666,no_sirius_precursor80_fragment20
185,CASMI_MOL_1196979,True,0.8526898871085711,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
186,CASMI_MOL_1196980,True,0.8165395007628409,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor80_fragment20
187,CASMI_MOL_1196981,True,0.8236294247729437,2,2001,False,True,True,0.5,no_sirius_precursor80_fragment20
188,CASMI_MOL_1196982,True,0.7881147131013274,248,2001,False,False,False,0.004032258064516129,no_sirius_precursor80_fragment20
189,CASMI_MOL_1196983,True,0.7977053898339981,329,2001,False,False,False,0.00303951367781155,no_sirius_precursor80_fragment20
190,CASMI_MOL_1196940,True,0.7960992071668721,4,2001,False,True,True,0.25,no_sirius_precursor80_fragment20
191,CASMI_MOL_1196908,True,0.7929483691943184,2,1876,False,True,True,0.5,no_sirius_precursor80_fragment20
192,CASMI_MOL_1196984,True,0.7873299469657026,183,735,False,False,False,0.00546448087431694,no_sirius_precursor80_fragment20
193,CASMI_MOL_1196985,True,0.799531389889972,305,2001,False,False,False,0.003278688524590164,no_sirius_precursor80_fragment20
194,CASMI_MOL_1196986,True,0.797175263495712,859,2001,False,False,False,0.0011641443538998836,no_sirius_precursor80_fragment20
195,CASMI_MOL_1196987,True,0.7943749297230909,252,1274,False,False,False,0.003968253968253968,no_sirius_precursor80_fragment20
196,CASMI_MOL_1196988,True,0.7982211385697556,275,2001,False,False,False,0.0036363636363636364,no_sirius_precursor80_fragment20
197,CASMI_MOL_1196989,True,0.0,1202,1202,False,False,False,0.0008319467554076539,no_sirius_precursor80_fragment20
198,CASMI_MOL_1196990,True,0.7970936198832046,1182,2001,False,False,False,0.0008460236886632825,no_sirius_precursor80_fragment20
199,CASMI_MOL_1196991,True,0.7970170029859092,393,2001,False,False,False,0.002544529262086514,no_sirius_precursor80_fragment20
200,CASMI_MOL_1196992,True,0.7863470798953466,392,510,False,False,False,0.002551020408163265,no_sirius_precursor80_fragment20
201,CASMI_MOL_1196993,True,0.8543598365551619,954,2001,False,False,False,0.0010482180293501049,no_sirius_precursor80_fragment20
202,CASMI_MOL_1196994,True,0.7957035511910129,284,2001,False,False,False,0.0035211267605633804,no_sirius_precursor80_fragment20
203,CASMI_MOL_1196889,True,0.81631365699196,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
204,CASMI_MOL_1196995,True,0.7868777915225105,454,2001,False,False,False,0.0022026431718061676,no_sirius_precursor80_fragment20
205,CASMI_MOL_1196996,True,0.825375914124938,1411,2001,False,False,False,0.0007087172218284905,no_sirius_precursor80_fragment20
206,CASMI_MOL_1196927,True,0.8275811376546268,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
207,CASMI_MOL_1196997,True,0.8041700748055153,907,2001,False,False,False,0.0011025358324145535,no_sirius_precursor80_fragment20
208,CASMI_MOL_1196916,True,0.8065803970633645,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
209,CASMI_MOL_1196904,True,0.79632878649249,9,2001,False,False,True,0.1111111111111111,no_sirius_precursor80_fragment20
210,CASMI_MOL_1196998,True,0.8280961053851621,1942,2001,False,False,False,0.0005149330587023687,no_sirius_precursor80_fragment20
211,CASMI_MOL_1196999,True,0.8226270276616723,1938,2001,False,False,False,0.0005159958720330237,no_sirius_precursor80_fragment20
212,CASMI_MOL_1197000,True,0.7960388047254199,1984,2001,False,False,False,0.0005040322580645161,no_sirius_precursor80_fragment20
213,CASMI_MOL_1197001,True,0.7917573645685855,365,2001,False,False,False,0.0027397260273972603,no_sirius_precursor80_fragment20
214,CASMI_MOL_1197002,True,0.8154502220581081,672,1846,False,False,False,0.001488095238095238,no_sirius_precursor80_fragment20
215,CASMI_MOL_1197003,True,0.7958049014189897,543,2001,False,False,False,0.001841620626151013,no_sirius_precursor80_fragment20
216,CASMI_MOL_1197004,True,0.8091014079706265,640,2001,False,False,False,0.0015625,no_sirius_precursor80_fragment20
217,CASMI_MOL_1197005,True,0.7946539566694333,205,2001,False,False,False,0.004878048780487805,no_sirius_precursor80_fragment20
218,CASMI_MOL_1197006,True,0.8251776206336396,971,2001,False,False,False,0.0010298661174047373,no_sirius_precursor80_fragment20
219,CASMI_MOL_1197007,True,0.7934107493417325,1135,2001,False,False,False,0.000881057268722467,no_sirius_precursor80_fragment20
220,CASMI_MOL_1196917,True,0.7940825109960559,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
221,CASMI_MOL_1197008,True,0.7916897984091467,398,2001,False,False,False,0.002512562814070352,no_sirius_precursor80_fragment20
222,CASMI_MOL_1197009,True,0.7884170530273443,349,2001,False,False,False,0.0028653295128939827,no_sirius_precursor80_fragment20
223,CASMI_MOL_1197010,True,0.7887818618537071,479,2001,False,False,False,0.0020876826722338203,no_sirius_precursor80_fragment20
224,CASMI_MOL_1197011,True,0.8082426879253803,205,2001,False,False,False,0.004878048780487805,no_sirius_precursor80_fragment20
225,CASMI_MOL_1197012,True,0.8098098939672638,307,2001,False,False,False,0.003257328990228013,no_sirius_precursor80_fragment20
226,CASMI_MOL_1197013,True,0.8085426950422563,1256,2001,False,False,False,0.0007961783439490446,no_sirius_precursor80_fragment20
227,CASMI_MOL_1197014,True,0.7903008768116938,735,1329,False,False,False,0.0013605442176870747,no_sirius_precursor80_fragment20
228,CASMI_MOL_1196957,True,0.7995285289672431,1,2001,True,True,True,1.0,no_sirius_precursor80_fragment20
0,CASMI_MOL_1196787,True,0.4967708121395525,54,1241,False,False,False,0.018518518518518517,no_sirius_precursor50_fragment50
1,CASMI_MOL_1196788,True,0.4975198119565601,32,2001,False,False,False,0.03125,no_sirius_precursor50_fragment50
2,CASMI_MOL_1196789,True,0.4947871484701428,211,2001,False,False,False,0.004739336492890996,no_sirius_precursor50_fragment50
3,CASMI_MOL_1196790,True,0.6526043205117791,675,2001,False,False,False,0.0014814814814814814,no_sirius_precursor50_fragment50
4,CASMI_MOL_1196791,True,0.5011390387942809,188,2001,False,False,False,0.005319148936170213,no_sirius_precursor50_fragment50
5,CASMI_MOL_1196792,True,0.4856124796575159,345,1074,False,False,False,0.002898550724637681,no_sirius_precursor50_fragment50
6,CASMI_MOL_1196793,True,0.4971521192579972,1,1524,True,True,True,1.0,no_sirius_precursor50_fragment50
7,CASMI_MOL_1196794,True,0.6909466440181302,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
8,CASMI_MOL_1196795,True,0.4958539661101312,333,1910,False,False,False,0.003003003003003003,no_sirius_precursor50_fragment50
9,CASMI_MOL_1196796,True,0.4964483030435056,73,2001,False,False,False,0.0136986301369863,no_sirius_precursor50_fragment50
10,CASMI_MOL_1196797,True,0.4962589900722205,74,2001,False,False,False,0.013513513513513514,no_sirius_precursor50_fragment50
11,CASMI_MOL_1196798,True,0.5303148414516254,311,2001,False,False,False,0.003215434083601286,no_sirius_precursor50_fragment50
12,CASMI_MOL_1196799,True,0.4973568811696746,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
13,CASMI_MOL_1196800,True,0.5012336169349744,54,548,False,False,False,0.018518518518518517,no_sirius_precursor50_fragment50
14,CASMI_MOL_1196801,True,0.4925296970932128,214,2001,False,False,False,0.004672897196261682,no_sirius_precursor50_fragment50
15,CASMI_MOL_1196802,True,0.5171323402887238,393,2001,False,False,False,0.002544529262086514,no_sirius_precursor50_fragment50
16,CASMI_MOL_1196803,True,0.4937823141082908,1,103,True,True,True,1.0,no_sirius_precursor50_fragment50
17,CASMI_MOL_1196804,True,0.5287468601550724,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
18,CASMI_MOL_1196806,True,0.5496949654729468,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
19,CASMI_MOL_1196807,True,0.5229091781472167,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
20,CASMI_MOL_1196808,True,0.4918983323062448,12,405,False,False,False,0.08333333333333333,no_sirius_precursor50_fragment50
21,CASMI_MOL_1196809,True,0.4870298573835186,320,2001,False,False,False,0.003125,no_sirius_precursor50_fragment50
22,CASMI_MOL_1196810,True,0.49858254618243936,1590,2001,False,False,False,0.0006289308176100629,no_sirius_precursor50_fragment50
23,CASMI_MOL_1196811,True,0.5293665322962631,1916,2001,False,False,False,0.0005219206680584551,no_sirius_precursor50_fragment50
24,CASMI_MOL_1196813,True,0.4974058248624706,321,2001,False,False,False,0.003115264797507788,no_sirius_precursor50_fragment50
25,CASMI_MOL_1196814,True,0.4927060873924028,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
26,CASMI_MOL_1196815,True,0.4841494216387728,67,2001,False,False,False,0.014925373134328358,no_sirius_precursor50_fragment50
27,CASMI_MOL_1196816,True,0.5113038593854063,208,2001,False,False,False,0.004807692307692308,no_sirius_precursor50_fragment50
28,CASMI_MOL_1196817,True,0.4877339961481894,12,2001,False,False,False,0.08333333333333333,no_sirius_precursor50_fragment50
29,CASMI_MOL_1196818,True,0.5209199590402376,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
30,CASMI_MOL_1196819,True,0.6106445943132042,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
31,CASMI_MOL_1196820,True,0.4917734823996322,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
32,CASMI_MOL_1196821,True,0.490707459839909,387,2001,False,False,False,0.002583979328165375,no_sirius_precursor50_fragment50
33,CASMI_MOL_1196822,True,0.4916318891988239,13,2001,False,False,False,0.07692307692307693,no_sirius_precursor50_fragment50
34,CASMI_MOL_1196823,True,0.6107248879863734,1,457,True,True,True,1.0,no_sirius_precursor50_fragment50
35,CASMI_MOL_1196824,True,0.49105255193139097,28,233,False,False,False,0.03571428571428571,no_sirius_precursor50_fragment50
36,CASMI_MOL_1196825,True,0.4934259566805262,155,2001,False,False,False,0.0064516129032258064,no_sirius_precursor50_fragment50
37,CASMI_MOL_1196826,True,0.49919078898554037,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
38,CASMI_MOL_1196827,True,0.5248272448404113,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
39,CASMI_MOL_1196829,True,0.4951258048670983,1,859,True,True,True,1.0,no_sirius_precursor50_fragment50
40,CASMI_MOL_1196830,True,0.4932653203396224,104,2001,False,False,False,0.009615384615384616,no_sirius_precursor50_fragment50
41,CASMI_MOL_1196831,True,0.4966047027692223,46,2001,False,False,False,0.021739130434782608,no_sirius_precursor50_fragment50
42,CASMI_MOL_1196832,True,0.5150738404498685,6,2001,False,False,True,0.16666666666666666,no_sirius_precursor50_fragment50
43,CASMI_MOL_1196833,True,0.5029937566013966,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor50_fragment50
44,CASMI_MOL_1196835,True,0.4848156007716442,954,1509,False,False,False,0.0010482180293501049,no_sirius_precursor50_fragment50
45,CASMI_MOL_1196836,True,0.5659276583657237,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
46,CASMI_MOL_1196837,True,0.5613111394252343,1,960,True,True,True,1.0,no_sirius_precursor50_fragment50
47,CASMI_MOL_1196838,True,0.4993141481539838,46,1798,False,False,False,0.021739130434782608,no_sirius_precursor50_fragment50
48,CASMI_MOL_1196839,True,0.495919604925275,16,2001,False,False,False,0.0625,no_sirius_precursor50_fragment50
49,CASMI_MOL_1196840,True,0.4960430271082408,4,729,False,True,True,0.25,no_sirius_precursor50_fragment50
50,CASMI_MOL_1196841,True,0.49590513875808206,1,1506,True,True,True,1.0,no_sirius_precursor50_fragment50
51,CASMI_MOL_1196842,True,0.4904930717856102,49,558,False,False,False,0.02040816326530612,no_sirius_precursor50_fragment50
52,CASMI_MOL_1196843,True,0.4939002814389396,322,2001,False,False,False,0.003105590062111801,no_sirius_precursor50_fragment50
53,CASMI_MOL_1196844,True,0.523732723895422,1,1206,True,True,True,1.0,no_sirius_precursor50_fragment50
54,CASMI_MOL_1196845,True,0.6458979186820009,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
55,CASMI_MOL_1196846,True,0.4955282950391776,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
56,CASMI_MOL_1196828,True,0.5081451348041869,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
57,CASMI_MOL_1196848,True,0.5673485131382427,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
58,CASMI_MOL_1196849,True,0.6580132876620438,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
59,CASMI_MOL_1196850,True,0.4953430571932674,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
60,CASMI_MOL_1196851,True,0.4940471676549548,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
61,CASMI_MOL_1196853,True,0.5091773426869113,17,2001,False,False,False,0.058823529411764705,no_sirius_precursor50_fragment50
62,CASMI_MOL_1196854,True,0.4949975769323852,363,2001,False,False,False,0.0027548209366391185,no_sirius_precursor50_fragment50
63,CASMI_MOL_1196855,True,0.7547215632730522,5,2001,False,True,True,0.2,no_sirius_precursor50_fragment50
64,CASMI_MOL_1196856,True,0.49241516941046043,69,817,False,False,False,0.014492753623188406,no_sirius_precursor50_fragment50
65,CASMI_MOL_1196857,True,0.572712129550787,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
66,CASMI_MOL_1196858,True,0.4934335050462836,202,2001,False,False,False,0.0049504950495049506,no_sirius_precursor50_fragment50
67,CASMI_MOL_1196859,True,0.5311997121221534,23,2001,False,False,False,0.043478260869565216,no_sirius_precursor50_fragment50
68,CASMI_MOL_1196860,True,0.6753426784881894,1,1511,True,True,True,1.0,no_sirius_precursor50_fragment50
69,CASMI_MOL_1196861,True,0.4946928564689577,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
70,CASMI_MOL_1196862,True,0.498630200490808,5,2001,False,True,True,0.2,no_sirius_precursor50_fragment50
71,CASMI_MOL_1196863,True,0.5802121220812304,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
72,CASMI_MOL_1196864,True,0.5318688232640812,17,2001,False,False,False,0.058823529411764705,no_sirius_precursor50_fragment50
73,CASMI_MOL_1196865,True,0.5088398600746094,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
74,CASMI_MOL_1196866,True,0.5020730940813639,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
75,CASMI_MOL_1196867,True,0.4959871412851492,76,2001,False,False,False,0.013157894736842105,no_sirius_precursor50_fragment50
76,CASMI_MOL_1196812,True,0.49291608507861,1917,2001,False,False,False,0.0005216484089723526,no_sirius_precursor50_fragment50
77,CASMI_MOL_1196868,True,0.493487354171507,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
78,CASMI_MOL_1196869,True,0.5757135104080378,1,787,True,True,True,1.0,no_sirius_precursor50_fragment50
79,CASMI_MOL_1196870,True,0.4909291855546919,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor50_fragment50
80,CASMI_MOL_1196871,True,0.5429341339560262,9,2001,False,False,True,0.1111111111111111,no_sirius_precursor50_fragment50
81,CASMI_MOL_1196872,True,0.4940962936224444,36,276,False,False,False,0.027777777777777776,no_sirius_precursor50_fragment50
